name,code,fips,type,category,year,rne,ose,sjc,ssr,zindex
United States,US,0,Total,Total,1996,0.00315697,0.811127591,7.680162954,0.788449989,1.40247
United States,US,0,Total,Total,1997,0.002794477,0.795369701,7.874205807,0.782098557,0.20327
United States,US,0,Total,Total,1998,0.002865471,0.808415286,7.522425695,0.785374753,0.525
United States,US,0,Total,Total,1999,0.002689452,0.839230236,7.300701596,0.801359106,1.09231
United States,US,0,Total,Total,2000,0.002713487,0.864330384,7.633412234,0.791286709,1.28842
United States,US,0,Total,Total,2001,0.00267818,0.829930854,6.904415255,0.783960133,0.10201
United States,US,0,Total,Total,2002,0.002780781,0.768400126,6.593323694,0.757207138,-1.7251
United States,US,0,Total,Total,2003,0.003017641,0.770872546,6.447465882,0.783520621,-0.23525
United States,US,0,Total,Total,2004,0.003011646,0.792707868,6.332699622,0.792769677,0.37318
United States,US,0,Total,Total,2005,0.002844364,0.790686045,6.598590423,0.78947127,-0.03835
United States,US,0,Total,Total,2006,0.002979827,0.807862304,6.676722929,0.800554473,0.97076
United States,US,0,Total,Total,2007,0.002999092,0.801634509,6.234712594,0.782691614,0.05711
United States,US,0,Total,Total,2008,0.003184845,0.807359498,5.69898845,0.772929412,-0.04312
United States,US,0,Total,Total,2009,0.003358031,0.738422409,4.732443733,0.752460938,-1.87464
United States,US,0,Total,Total,2010,0.003362002,0.741548871,4.469263398,0.766592911,-1.4047
United States,US,0,Total,Total,2011,0.003198963,0.741029152,4.697367069,0.785658987,-0.96218
United States,US,0,Total,Total,2012,0.00301068,0.78387206,4.976863502,0.794324792,-0.29754
United States,US,0,Total,Total,2013,0.002767422,0.782019043,4.906505815,0.792384504,-0.9733
United States,US,0,Total,Total,2014,0.003089607,0.79566919,4.937442737,0.795799567,0.09292
United States,US,0,Total,Total,2015,0.003337513,0.840129036,5.14195943,0.797043414,1.44673
United States,US,0,Total,Total,2016,0.003068726,0.862533302,5.239670313,0.796132039,1.18764
United States,US,0,Total,Total,2017,0.003310751,0.843741516,5.261929516,0.796366042,1.46791
United States,US,0,Total,Total,2018,0.003205187,0.861611826,5.153665184,0.790985562,1.24858
United States,US,0,Total,Total,2019,0.003063321,0.868645218,5.156527113,0.796320649,1.23719
United States,US,0,Age,Ages 20-34,1996,0.002836658,,,,
United States,US,0,Age,Ages 20-34,1997,0.002711878,,,,
United States,US,0,Age,Ages 20-34,1998,0.002564274,0.77777,,,
United States,US,0,Age,Ages 20-34,1999,0.002560517,0.79003,,,
United States,US,0,Age,Ages 20-34,2000,0.002239696,0.81496,,,
United States,US,0,Age,Ages 20-34,2001,0.002259293,0.83169,,,
United States,US,0,Age,Ages 20-34,2002,0.002372059,0.80345,,,
United States,US,0,Age,Ages 20-34,2003,0.002347856,0.77339,,,
United States,US,0,Age,Ages 20-34,2004,0.002501643,0.75565,,,
United States,US,0,Age,Ages 20-34,2005,0.002663461,0.7657,,,
United States,US,0,Age,Ages 20-34,2006,0.002369466,0.77558,,,
United States,US,0,Age,Ages 20-34,2007,0.002395592,0.7729,,,
United States,US,0,Age,Ages 20-34,2008,0.002634954,0.77099,,,
United States,US,0,Age,Ages 20-34,2009,0.002436174,0.74109,,,
United States,US,0,Age,Ages 20-34,2010,0.00255057,0.71774,,,
United States,US,0,Age,Ages 20-34,2011,0.002734169,0.70216,,,
United States,US,0,Age,Ages 20-34,2012,0.002295868,0.7316,,,
United States,US,0,Age,Ages 20-34,2013,0.001824836,0.74404,,,
United States,US,0,Age,Ages 20-34,2014,0.002208512,0.76072,,,
United States,US,0,Age,Ages 20-34,2015,0.002406699,0.76874,,,
United States,US,0,Age,Ages 20-34,2016,0.002163318,0.79989,,,
United States,US,0,Age,Ages 20-34,2017,0.002441344,0.82357,,,
United States,US,0,Age,Ages 20-34,2018,0.002304979,0.83167,,,
United States,US,0,Age,Ages 20-34,2019,0.002398919,0.83896,,,
United States,US,0,Age,Ages 35-44,1996,0.003112591,,,,
United States,US,0,Age,Ages 35-44,1997,0.002714867,,,,
United States,US,0,Age,Ages 35-44,1998,0.003054232,0.79575,,,
United States,US,0,Age,Ages 35-44,1999,0.002721677,0.80899,,,
United States,US,0,Age,Ages 35-44,2000,0.0027482,0.83117,,,
United States,US,0,Age,Ages 35-44,2001,0.002702485,0.82346,,,
United States,US,0,Age,Ages 35-44,2002,0.002886045,0.78689,,,
United States,US,0,Age,Ages 35-44,2003,0.003551378,0.75414,,,
United States,US,0,Age,Ages 35-44,2004,0.003111824,0.7441,,,
United States,US,0,Age,Ages 35-44,2005,0.002991753,0.74965,,,
United States,US,0,Age,Ages 35-44,2006,0.002999628,0.77582,,,
United States,US,0,Age,Ages 35-44,2007,0.003330009,0.78733,,,
United States,US,0,Age,Ages 35-44,2008,0.003390268,0.79571,,,
United States,US,0,Age,Ages 35-44,2009,0.003962337,0.74521,,,
United States,US,0,Age,Ages 35-44,2010,0.003988054,0.73013,,,
United States,US,0,Age,Ages 35-44,2011,0.003275698,0.71493,,,
United States,US,0,Age,Ages 35-44,2012,0.003405264,0.74793,,,
United States,US,0,Age,Ages 35-44,2013,0.003116507,0.76388,,,
United States,US,0,Age,Ages 35-44,2014,0.003342699,0.79375,,,
United States,US,0,Age,Ages 35-44,2015,0.004046896,0.81478,,,
United States,US,0,Age,Ages 35-44,2016,0.003507601,0.83703,,,
United States,US,0,Age,Ages 35-44,2017,0.003538529,0.83638,,,
United States,US,0,Age,Ages 35-44,2018,0.00361444,0.84745,,,
United States,US,0,Age,Ages 35-44,2019,0.003271294,0.86291,,,
United States,US,0,Age,Ages 45-54,1996,0.003645468,,,,
United States,US,0,Age,Ages 45-54,1997,0.002836272,,,,
United States,US,0,Age,Ages 45-54,1998,0.002842784,0.81087,,,
United States,US,0,Age,Ages 45-54,1999,0.002757472,0.80993,,,
United States,US,0,Age,Ages 45-54,2000,0.002992332,0.832,,,
United States,US,0,Age,Ages 45-54,2001,0.002967448,0.83426,,,
United States,US,0,Age,Ages 45-54,2002,0.003108807,0.823,,,
United States,US,0,Age,Ages 45-54,2003,0.003119165,0.78725,,,
United States,US,0,Age,Ages 45-54,2004,0.003145572,0.77648,,,
United States,US,0,Age,Ages 45-54,2005,0.00261463,0.78512,,,
United States,US,0,Age,Ages 45-54,2006,0.003495797,0.79614,,,
United States,US,0,Age,Ages 45-54,2007,0.003453813,0.79463,,,
United States,US,0,Age,Ages 45-54,2008,0.003456684,0.808,,,
United States,US,0,Age,Ages 45-54,2009,0.003608124,0.79099,,,
United States,US,0,Age,Ages 45-54,2010,0.003526562,0.76349,,,
United States,US,0,Age,Ages 45-54,2011,0.003739091,0.73535,,,
United States,US,0,Age,Ages 45-54,2012,0.003373103,0.74026,,,
United States,US,0,Age,Ages 45-54,2013,0.003587395,0.76559,,,
United States,US,0,Age,Ages 45-54,2014,0.003619658,0.77625,,,
United States,US,0,Age,Ages 45-54,2015,0.00374613,0.80205,,,
United States,US,0,Age,Ages 45-54,2016,0.003613486,0.83237,,,
United States,US,0,Age,Ages 45-54,2017,0.00391651,0.84972,,,
United States,US,0,Age,Ages 45-54,2018,0.003769306,0.86462,,,
United States,US,0,Age,Ages 45-54,2019,0.003591083,0.84743,,,
United States,US,0,Age,Ages 55-64,1996,0.003411021,,,,
United States,US,0,Age,Ages 55-64,1997,0.003115918,,,,
United States,US,0,Age,Ages 55-64,1998,0.003304405,0.87433,,,
United States,US,0,Age,Ages 55-64,1999,0.002840889,0.88421,,,
United States,US,0,Age,Ages 55-64,2000,0.003352259,0.89869,,,
United States,US,0,Age,Ages 55-64,2001,0.003160862,0.91566,,,
United States,US,0,Age,Ages 55-64,2002,0.003010928,0.90073,,,
United States,US,0,Age,Ages 55-64,2003,0.003470211,0.87614,,,
United States,US,0,Age,Ages 55-64,2004,0.003723378,0.86145,,,
United States,US,0,Age,Ages 55-64,2005,0.003309402,0.86073,,,
United States,US,0,Age,Ages 55-64,2006,0.003424039,0.85749,,,
United States,US,0,Age,Ages 55-64,2007,0.003100098,0.86455,,,
United States,US,0,Age,Ages 55-64,2008,0.003576623,0.86321,,,
United States,US,0,Age,Ages 55-64,2009,0.003963272,0.86918,,,
United States,US,0,Age,Ages 55-64,2010,0.003872515,0.85073,,,
United States,US,0,Age,Ages 55-64,2011,0.003276546,0.81963,,,
United States,US,0,Age,Ages 55-64,2012,0.003374837,0.80924,,,
United States,US,0,Age,Ages 55-64,2013,0.003050345,0.80513,,,
United States,US,0,Age,Ages 55-64,2014,0.003697391,0.81873,,,
United States,US,0,Age,Ages 55-64,2015,0.003707928,0.83798,,,
United States,US,0,Age,Ages 55-64,2016,0.003518526,0.86232,,,
United States,US,0,Age,Ages 55-64,2017,0.003846458,0.88424,,,
United States,US,0,Age,Ages 55-64,2018,0.003666832,0.87809,,,
United States,US,0,Age,Ages 55-64,2019,0.003392993,0.88278,,,
United States,US,0,Education,Less than High School,1996,0.003934683,,,,
United States,US,0,Education,Less than High School,1997,0.003499181,,,,
United States,US,0,Education,Less than High School,1998,0.003285843,0.74235,,,
United States,US,0,Education,Less than High School,1999,0.002934469,0.73855,,,
United States,US,0,Education,Less than High School,2000,0.003454566,0.75994,,,
United States,US,0,Education,Less than High School,2001,0.003100179,0.78828,,,
United States,US,0,Education,Less than High School,2002,0.003456911,0.79798,,,
United States,US,0,Education,Less than High School,2003,0.004376595,0.76555,,,
United States,US,0,Education,Less than High School,2004,0.003922242,0.75592,,,
United States,US,0,Education,Less than High School,2005,0.003532775,0.7464,,,
United States,US,0,Education,Less than High School,2006,0.003776422,0.77989,,,
United States,US,0,Education,Less than High School,2007,0.004247363,0.77872,,,
United States,US,0,Education,Less than High School,2008,0.004596409,0.75789,,,
United States,US,0,Education,Less than High School,2009,0.004930437,0.6999,,,
United States,US,0,Education,Less than High School,2010,0.00594172,0.67337,,,
United States,US,0,Education,Less than High School,2011,0.005664986,0.67578,,,
United States,US,0,Education,Less than High School,2012,0.005217868,0.70339,,,
United States,US,0,Education,Less than High School,2013,0.004811745,0.70995,,,
United States,US,0,Education,Less than High School,2014,0.004829775,0.74306,,,
United States,US,0,Education,Less than High School,2015,0.004953207,0.75473,,,
United States,US,0,Education,Less than High School,2016,0.005640579,0.81054,,,
United States,US,0,Education,Less than High School,2017,0.006060362,0.8158,,,
United States,US,0,Education,Less than High School,2018,0.005964964,0.83943,,,
United States,US,0,Education,Less than High School,2019,0.004414475,0.82644,,,
United States,US,0,Education,High School Graduate,1996,0.003135448,,,,
United States,US,0,Education,High School Graduate,1997,0.002702823,,,,
United States,US,0,Education,High School Graduate,1998,0.002994474,0.80796,,,
United States,US,0,Education,High School Graduate,1999,0.002863308,0.82121,,,
United States,US,0,Education,High School Graduate,2000,0.002907056,0.84584,,,
United States,US,0,Education,High School Graduate,2001,0.002573752,0.84768,,,
United States,US,0,Education,High School Graduate,2002,0.002855025,0.82777,,,
United States,US,0,Education,High School Graduate,2003,0.003105569,0.80568,,,
United States,US,0,Education,High School Graduate,2004,0.002870319,0.78143,,,
United States,US,0,Education,High School Graduate,2005,0.00278252,0.7855,,,
United States,US,0,Education,High School Graduate,2006,0.00291954,0.78903,,,
United States,US,0,Education,High School Graduate,2007,0.003039462,0.78806,,,
United States,US,0,Education,High School Graduate,2008,0.003484468,0.79059,,,
United States,US,0,Education,High School Graduate,2009,0.003770633,0.76315,,,
United States,US,0,Education,High School Graduate,2010,0.003360018,0.74558,,,
United States,US,0,Education,High School Graduate,2011,0.003337694,0.71917,,,
United States,US,0,Education,High School Graduate,2012,0.003384398,0.74138,,,
United States,US,0,Education,High School Graduate,2013,0.002790141,0.76732,,,
United States,US,0,Education,High School Graduate,2014,0.003418241,0.77973,,,
United States,US,0,Education,High School Graduate,2015,0.003466364,0.79905,,,
United States,US,0,Education,High School Graduate,2016,0.003170067,0.80913,,,
United States,US,0,Education,High School Graduate,2017,0.003694698,0.82687,,,
United States,US,0,Education,High School Graduate,2018,0.003742652,0.84011,,,
United States,US,0,Education,High School Graduate,2019,0.003443358,0.8591,,,
United States,US,0,Education,Some College,1996,0.003318733,,,,
United States,US,0,Education,Some College,1997,0.003057789,,,,
United States,US,0,Education,Some College,1998,0.003000634,0.81111,,,
United States,US,0,Education,Some College,1999,0.002870359,0.81991,,,
United States,US,0,Education,Some College,2000,0.00279188,0.84159,,,
United States,US,0,Education,Some College,2001,0.002678237,0.86629,,,
United States,US,0,Education,Some College,2002,0.002678262,0.83696,,,
United States,US,0,Education,Some College,2003,0.003157983,0.8017,,,
United States,US,0,Education,Some College,2004,0.002971924,0.79172,,,
United States,US,0,Education,Some College,2005,0.003096463,0.78813,,,
United States,US,0,Education,Some College,2006,0.003272463,0.78797,,,
United States,US,0,Education,Some College,2007,0.002825074,0.77713,,,
United States,US,0,Education,Some College,2008,0.002984131,0.80619,,,
United States,US,0,Education,Some College,2009,0.002972722,0.79576,,,
United States,US,0,Education,Some College,2010,0.003096467,0.77876,,,
United States,US,0,Education,Some College,2011,0.003078336,0.74532,,,
United States,US,0,Education,Some College,2012,0.002825917,0.75416,,,
United States,US,0,Education,Some College,2013,0.002739423,0.77106,,,
United States,US,0,Education,Some College,2014,0.002651438,0.77941,,,
United States,US,0,Education,Some College,2015,0.003336585,0.79916,,,
United States,US,0,Education,Some College,2016,0.003120736,0.82957,,,
United States,US,0,Education,Some College,2017,0.003149201,0.86095,,,
United States,US,0,Education,Some College,2018,0.002911199,0.86864,,,
United States,US,0,Education,Some College,2019,0.002871918,0.86132,,,
United States,US,0,Education,College Graduate,1996,0.003077083,,,,
United States,US,0,Education,College Graduate,1997,0.002629865,,,,
United States,US,0,Education,College Graduate,1998,0.002930985,0.83896,,,
United States,US,0,Education,College Graduate,1999,0.002581602,0.85097,,,
United States,US,0,Education,College Graduate,2000,0.002562262,0.8677,,,
United States,US,0,Education,College Graduate,2001,0.003123947,0.85249,,,
United States,US,0,Education,College Graduate,2002,0.003085761,0.81647,,,
United States,US,0,Education,College Graduate,2003,0.002938459,0.77807,,,
United States,US,0,Education,College Graduate,2004,0.003291192,0.78221,,,
United States,US,0,Education,College Graduate,2005,0.002858014,0.80629,,,
United States,US,0,Education,College Graduate,2006,0.002989368,0.83396,,,
United States,US,0,Education,College Graduate,2007,0.003250483,0.85027,,,
United States,US,0,Education,College Graduate,2008,0.003017785,0.85941,,,
United States,US,0,Education,College Graduate,2009,0.0033984,0.84302,,,
United States,US,0,Education,College Graduate,2010,0.003322236,0.82115,,,
United States,US,0,Education,College Graduate,2011,0.002924151,0.79812,,,
United States,US,0,Education,College Graduate,2012,0.002808026,0.80189,,,
United States,US,0,Education,College Graduate,2013,0.002756292,0.8072,,,
United States,US,0,Education,College Graduate,2014,0.003203552,0.82597,,,
United States,US,0,Education,College Graduate,2015,0.003331158,0.85066,,,
United States,US,0,Education,College Graduate,2016,0.002787247,0.8733,,,
United States,US,0,Education,College Graduate,2017,0.003013909,0.87893,,,
United States,US,0,Education,College Graduate,2018,0.002850687,0.87154,,,
United States,US,0,Education,College Graduate,2019,0.003049065,0.87448,,,
United States,US,0,Nativity,Native-Born,1996,0.003097677,,,,
United States,US,0,Nativity,Native-Born,1997,0.002728382,,,,
United States,US,0,Nativity,Native-Born,1998,0.002826491,0.80732,,,
United States,US,0,Nativity,Native-Born,1999,0.002610923,0.82009,,,
United States,US,0,Nativity,Native-Born,2000,0.002635001,0.83894,,,
United States,US,0,Nativity,Native-Born,2001,0.002607138,0.84409,,,
United States,US,0,Nativity,Native-Born,2002,0.002648324,0.81492,,,
United States,US,0,Nativity,Native-Born,2003,0.002887132,0.78792,,,
United States,US,0,Nativity,Native-Born,2004,0.002816941,0.77866,,,
United States,US,0,Nativity,Native-Born,2005,0.002758379,0.78863,,,
United States,US,0,Nativity,Native-Born,2006,0.002820913,0.79405,,,
United States,US,0,Nativity,Native-Born,2007,0.002689242,0.79471,,,
United States,US,0,Nativity,Native-Born,2008,0.002799286,0.80091,,,
United States,US,0,Nativity,Native-Born,2009,0.00302236,0.78729,,,
United States,US,0,Nativity,Native-Born,2010,0.002825871,0.76961,,,
United States,US,0,Nativity,Native-Born,2011,0.002749247,0.74945,,,
United States,US,0,Nativity,Native-Born,2012,0.002630015,0.75943,,,
United States,US,0,Nativity,Native-Born,2013,0.002461925,0.77332,,,
United States,US,0,Nativity,Native-Born,2014,0.002654461,0.78761,,,
United States,US,0,Nativity,Native-Born,2015,0.002923337,0.80909,,,
United States,US,0,Nativity,Native-Born,2016,0.002623144,0.83173,,,
United States,US,0,Nativity,Native-Born,2017,0.002835851,0.84481,,,
United States,US,0,Nativity,Native-Born,2018,0.002745725,0.84816,,,
United States,US,0,Nativity,Native-Born,2019,0.00277907,0.84963,,,
United States,US,0,Nativity,Immigrant,1996,0.003607372,,,,
United States,US,0,Nativity,Immigrant,1997,0.003274476,,,,
United States,US,0,Nativity,Immigrant,1998,0.003138583,0.79098,,,
United States,US,0,Nativity,Immigrant,1999,0.003232739,0.78074,,,
United States,US,0,Nativity,Immigrant,2000,0.003222197,0.8277,,,
United States,US,0,Nativity,Immigrant,2001,0.003124386,0.8458,,,
United States,US,0,Nativity,Immigrant,2002,0.003606266,0.85036,,,
United States,US,0,Nativity,Immigrant,2003,0.003757913,0.79981,,,
United States,US,0,Nativity,Immigrant,2004,0.004104212,0.77284,,,
United States,US,0,Nativity,Immigrant,2005,0.003322632,0.76867,,,
United States,US,0,Nativity,Immigrant,2006,0.00384208,0.80957,,,
United States,US,0,Nativity,Immigrant,2007,0.004632767,0.82074,,,
United States,US,0,Nativity,Immigrant,2008,0.005213087,0.82395,,,
United States,US,0,Nativity,Immigrant,2009,0.005139601,0.76747,,,
United States,US,0,Nativity,Immigrant,2010,0.006154036,0.74124,,,
United States,US,0,Nativity,Immigrant,2011,0.005524663,0.71418,,,
United States,US,0,Nativity,Immigrant,2012,0.004924068,0.74558,,,
United States,US,0,Nativity,Immigrant,2013,0.004292076,0.75722,,,
United States,US,0,Nativity,Immigrant,2014,0.005240382,0.78542,,,
United States,US,0,Nativity,Immigrant,2015,0.005330513,0.79698,,,
United States,US,0,Nativity,Immigrant,2016,0.005165715,0.83472,,,
United States,US,0,Nativity,Immigrant,2017,0.005550375,0.8577,,,
United States,US,0,Nativity,Immigrant,2018,0.005298452,0.87468,,,
United States,US,0,Nativity,Immigrant,2019,0.004380216,0.87966,,,
United States,US,0,Race,White,1996,0.003328802,,,,
United States,US,0,Race,White,1997,0.002911852,,,,
United States,US,0,Race,White,1998,0.003076927,0.82779,,,
United States,US,0,Race,White,1999,0.002775099,0.83402,,,
United States,US,0,Race,White,2000,0.002780268,0.84663,,,
United States,US,0,Race,White,2001,0.002726791,0.85096,,,
United States,US,0,Race,White,2002,0.002827782,0.8276,,,
United States,US,0,Race,White,2003,0.002950827,0.80491,,,
United States,US,0,Race,White,2004,0.00311087,0.79605,,,
United States,US,0,Race,White,2005,0.002895536,0.80552,,,
United States,US,0,Race,White,2006,0.002950207,0.81041,,,
United States,US,0,Race,White,2007,0.002953042,0.81076,,,
United States,US,0,Race,White,2008,0.003059967,0.81188,,,
United States,US,0,Race,White,2009,0.003250819,0.7949,,,
United States,US,0,Race,White,2010,0.003058376,0.7782,,,
United States,US,0,Race,White,2011,0.002935824,0.76008,,,
United States,US,0,Race,White,2012,0.002928806,0.7703,,,
United States,US,0,Race,White,2013,0.002664785,0.77962,,,
United States,US,0,Race,White,2014,0.002896923,0.79713,,,
United States,US,0,Race,White,2015,0.003247674,0.81907,,,
United States,US,0,Race,White,2016,0.002756101,0.84678,,,
United States,US,0,Race,White,2017,0.002968326,0.85524,,,
United States,US,0,Race,White,2018,0.00286252,0.86172,,,
United States,US,0,Race,White,2019,0.002932529,0.8625,,,
United States,US,0,Race,Black,1996,0.002142116,,,,
United States,US,0,Race,Black,1997,0.001906775,,,,
United States,US,0,Race,Black,1998,0.001830815,0.67163,,,
United States,US,0,Race,Black,1999,0.002062255,0.7217,,,
United States,US,0,Race,Black,2000,0.002320482,0.75981,,,
United States,US,0,Race,Black,2001,0.002128528,0.79404,,,
United States,US,0,Race,Black,2002,0.00236529,0.74331,,,
United States,US,0,Race,Black,2003,0.002290348,0.69668,,,
United States,US,0,Race,Black,2004,0.002156643,0.68271,,,
United States,US,0,Race,Black,2005,0.002344395,0.6894,,,
United States,US,0,Race,Black,2006,0.002379901,0.70503,,,
United States,US,0,Race,Black,2007,0.002197112,0.71679,,,
United States,US,0,Race,Black,2008,0.002187514,0.75864,,,
United States,US,0,Race,Black,2009,0.00265359,0.73767,,,
United States,US,0,Race,Black,2010,0.002359321,0.73245,,,
United States,US,0,Race,Black,2011,0.002329175,0.68518,,,
United States,US,0,Race,Black,2012,0.002078817,0.69699,,,
United States,US,0,Race,Black,2013,0.001905668,0.71592,,,
United States,US,0,Race,Black,2014,0.002210548,0.74027,,,
United States,US,0,Race,Black,2015,0.002299714,0.76779,,,
United States,US,0,Race,Black,2016,0.002195079,0.7631,,,
United States,US,0,Race,Black,2017,0.003027696,0.80064,,,
United States,US,0,Race,Black,2018,0.002411711,0.805,,,
United States,US,0,Race,Black,2019,0.002368522,0.81994,,,
United States,US,0,Race,Latino,1996,0.003192823,,,,
United States,US,0,Race,Latino,1997,0.003189786,,,,
United States,US,0,Race,Latino,1998,0.002652032,0.74447,,,
United States,US,0,Race,Latino,1999,0.003101211,0.76221,,,
United States,US,0,Race,Latino,2000,0.002882029,0.83078,,,
United States,US,0,Race,Latino,2001,0.002859738,0.84393,,,
United States,US,0,Race,Latino,2002,0.002961097,0.82884,,,
United States,US,0,Race,Latino,2003,0.003972709,0.78833,,,
United States,US,0,Race,Latino,2004,0.003357544,0.76001,,,
United States,US,0,Race,Latino,2005,0.003072571,0.75482,,,
United States,US,0,Race,Latino,2006,0.003421935,0.78344,,,
United States,US,0,Race,Latino,2007,0.004019008,0.78996,,,
United States,US,0,Race,Latino,2008,0.004591212,0.79676,,,
United States,US,0,Race,Latino,2009,0.004570197,0.7382,,,
United States,US,0,Race,Latino,2010,0.005612589,0.7001,,,
United States,US,0,Race,Latino,2011,0.005152934,0.67777,,,
United States,US,0,Race,Latino,2012,0.004041357,0.71028,,,
United States,US,0,Race,Latino,2013,0.003841994,0.73791,,,
United States,US,0,Race,Latino,2014,0.004599595,0.75346,,,
United States,US,0,Race,Latino,2015,0.004597224,0.77213,,,
United States,US,0,Race,Latino,2016,0.004794259,0.80747,,,
United States,US,0,Race,Latino,2017,0.005007906,0.84662,,,
United States,US,0,Race,Latino,2018,0.005061177,0.84753,,,
United States,US,0,Race,Latino,2019,0.004369846,0.84663,,,
United States,US,0,Race,Asian,1996,0.002921722,,,,
United States,US,0,Race,Asian,1997,0.002263647,,,,
United States,US,0,Race,Asian,1998,0.002549795,0.84936,,,
United States,US,0,Race,Asian,1999,0.002398319,0.82808,,,
United States,US,0,Race,Asian,2000,0.00222562,0.86853,,,
United States,US,0,Race,Asian,2001,0.002959813,0.86219,,,
United States,US,0,Race,Asian,2002,0.002561671,0.86583,,,
United States,US,0,Race,Asian,2003,0.002927321,0.80447,,,
United States,US,0,Race,Asian,2004,0.002821686,0.78627,,,
United States,US,0,Race,Asian,2005,0.002566365,0.80041,,,
United States,US,0,Race,Asian,2006,0.003138883,0.85446,,,
United States,US,0,Race,Asian,2007,0.003273887,0.86829,,,
United States,US,0,Race,Asian,2008,0.003354144,0.88262,,,
United States,US,0,Race,Asian,2009,0.003092382,0.87742,,,
United States,US,0,Race,Asian,2010,0.003745118,0.88632,,,
United States,US,0,Race,Asian,2011,0.003163032,0.86452,,,
United States,US,0,Race,Asian,2012,0.003130955,0.86631,,,
United States,US,0,Race,Asian,2013,0.002785103,0.85677,,,
United States,US,0,Race,Asian,2014,0.003338784,0.8734,,,
United States,US,0,Race,Asian,2015,0.002874938,0.86365,,,
United States,US,0,Race,Asian,2016,0.00343932,0.88231,,,
United States,US,0,Race,Asian,2017,0.003146302,0.89379,,,
United States,US,0,Race,Asian,2018,0.003315472,0.9195,,,
United States,US,0,Race,Asian,2019,0.003016658,0.9306,,,
United States,US,0,Sex,Male,1996,0.003779062,,,,
United States,US,0,Sex,Male,1997,0.003555384,,,,
United States,US,0,Sex,Male,1998,0.003249414,0.754,,,
United States,US,0,Sex,Male,1999,0.00319171,0.76997,,,
United States,US,0,Sex,Male,2000,0.003405046,0.79296,,,
United States,US,0,Sex,Male,2001,0.003133253,0.79472,,,
United States,US,0,Sex,Male,2002,0.003453962,0.76549,,,
United States,US,0,Sex,Male,2003,0.003838904,0.7333,,,
United States,US,0,Sex,Male,2004,0.003726046,0.72259,,,
United States,US,0,Sex,Male,2005,0.00345222,0.73083,,,
United States,US,0,Sex,Male,2006,0.003616887,0.74001,,,
United States,US,0,Sex,Male,2007,0.004027049,0.74378,,,
United States,US,0,Sex,Male,2008,0.00418157,0.75075,,,
United States,US,0,Sex,Male,2009,0.004334438,0.7282,,,
United States,US,0,Sex,Male,2010,0.00438569,0.7041,,,
United States,US,0,Sex,Male,2011,0.004161286,0.67842,,,
United States,US,0,Sex,Male,2012,0.003792725,0.69696,,,
United States,US,0,Sex,Male,2013,0.00341172,0.72368,,,
United States,US,0,Sex,Male,2014,0.004090886,0.75218,,,
United States,US,0,Sex,Male,2015,0.004159423,0.78046,,,
United States,US,0,Sex,Male,2016,0.003891328,0.80749,,,
United States,US,0,Sex,Male,2017,0.004005929,0.8215,,,
United States,US,0,Sex,Male,2018,0.004059567,0.82611,,,
United States,US,0,Sex,Male,2019,0.003843819,0.8254,,,
United States,US,0,Sex,Female,1996,0.002604018,,,,
United States,US,0,Sex,Female,1997,0.002114149,,,,
United States,US,0,Sex,Female,1998,0.002521937,0.87255,,,
United States,US,0,Sex,Female,1999,0.002242333,0.87307,,,
United States,US,0,Sex,Female,2000,0.002097258,0.89509,,,
United States,US,0,Sex,Female,2001,0.002270727,0.91004,,,
United States,US,0,Sex,Female,2002,0.002178819,0.89652,,,
United States,US,0,Sex,Female,2003,0.002280484,0.86802,,,
United States,US,0,Sex,Female,2004,0.002367234,0.85664,,,
United States,US,0,Sex,Female,2005,0.002295498,0.8618,,,
United States,US,0,Sex,Female,2006,0.002402493,0.87578,,,
United States,US,0,Sex,Female,2007,0.002070706,0.88305,,,
United States,US,0,Sex,Female,2008,0.002279031,0.89212,,,
United States,US,0,Sex,Female,2009,0.002469506,0.87295,,,
United States,US,0,Sex,Female,2010,0.002427808,0.8579,,,
United States,US,0,Sex,Female,2011,0.002315107,0.84138,,,
United States,US,0,Sex,Female,2012,0.002299333,0.84946,,,
United States,US,0,Sex,Female,2013,0.002181222,0.83957,,,
United States,US,0,Sex,Female,2014,0.002175852,0.8415,,,
United States,US,0,Sex,Female,2015,0.002587968,0.84569,,,
United States,US,0,Sex,Female,2016,0.002317801,0.87299,,,
United States,US,0,Sex,Female,2017,0.002674387,0.88805,,,
United States,US,0,Sex,Female,2018,0.002417775,0.8998,,,
United States,US,0,Sex,Female,2019,0.002343581,0.90585,,,
United States,US,0,Veteran Status,Veterans,1996,0.003571686,,,,
United States,US,0,Veteran Status,Veterans,1997,0.003183123,,,,
United States,US,0,Veteran Status,Veterans,1998,0.002657375,0.77512,,,
United States,US,0,Veteran Status,Veterans,1999,0.002995213,0.81787,,,
United States,US,0,Veteran Status,Veterans,2000,0.003199875,0.85802,,,
United States,US,0,Veteran Status,Veterans,2001,0.003622243,0.84587,,,
United States,US,0,Veteran Status,Veterans,2002,0.003225846,0.782,,,
United States,US,0,Veteran Status,Veterans,2003,0.003692755,0.75459,,,
United States,US,0,Veteran Status,Veterans,2004,0.003095195,0.74916,,,
United States,US,0,Veteran Status,Veterans,2005,0.003271764,0.76988,,,
United States,US,0,Veteran Status,Veterans,2006,0.003544288,0.7415,,,
United States,US,0,Veteran Status,Veterans,2007,0.003512003,0.73878,,,
